Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition
571,3.027917495,3.834269735,2.773392485,73.85836854,82.8904926,1
807,3.119481665,4.956614937,1.194208754,77.58324266,83.83617128,0
454,4.582898561,10.48950367,3.541026407,76.12497741,66.7112511,1
423,2.151684813,4.4096189,1.698446583,87.01328686,80.05986041,1
513,4.831801302,10.26339011,1.160749582,75.80786411,65.90685359,1
489,0.068751881,6.425401584,2.891666045,75.15212604,79.59909917,0
532,2.669141767,6.872938557,2.242739556,76.19240528,86.42376942,1
1328,5.228626932,6.658992046,2.335456781,77.77601619,78.90993998,0
811,3.740862432,4.014311507,2.006860189,78.50618806,84.29801907,0
1437,3.980945548,8.193097024,1.741819098,75.60506813,76.84654416,1
716,2.54781076,7.744476055,1.250402956,83.7276609,72.14325888,1
679,3.552002225,5.826992279,2.60642074,76.87140421,66.18354352,1
669,2.453496973,10.83620617,1.101120679,78.88396503,76.9442174,0
918,2.981941209,11.24553877,2.724375646,76.19384189,92.01486244,1
1038,5.091286894,7.259548492,1.458766809,77.88128104,83.24156758,0
524,0.809676792,7.93922041,2.077859877,76.04925269,90.9579256,0
702,3.496002446,6.868949744,2.912747733,75.48456669,74.64026563,1
555,1.929428803,5.728991504,2.310596336,76.58376721,80.24155295,1
623,2.211484177,10.75146008,1.261800082,81.44761692,77.54590337,1
1022,5.00381614,12.41942596,2.925425252,74.9968984,76.83310091,1
612,3.069566404,5.382432185,1.82275747,81.32724834,79.05302198,1
911,3.1666645,10.67346923,1.494467777,73.70140429,73.19792161,1
851,0.196882284,5.739394954,3.171974967,85.44521559,78.10255188,0
873,2.921946987,7.123659004,1.784695156,74.32696636,71.81300245,0
736,1.968484407,10.6363513,3.33180299,74.84406612,77.56549915,1
780,3.120567072,5.467369828,1.785647633,76.93897145,69.86520075,0
570,3.857509761,8.984548369,2.491985631,73.74233106,74.83713268,1
885,3.777872008,6.778658027,3.203037993,76.97152206,88.77762403,1
924,2.297703659,5.987550097,1.086345868,74.671578,76.7872141,1
326,3.437109818,5.990603993,3.009556513,74.44970055,82.00423207,1
803,4.248282411,7.352698183,1.680517378,77.97487742,82.37384194,1
955,5.523807222,8.484020694,2.083189413,76.16098627,72.018645,1
617,3.089107196,6.001925429,1.987763137,80.7828067,86.65046814,1
459,4.682762594,6.25346267,2.370541283,75.14218208,71.10563152,1
882,2.392158228,5.495175807,2.983294198,76.79291186,72.26867625,0
1240,2.111391601,4.638325436,2.426581669,85.43188408,76.12801308,1
817,3.335511607,8.374007278,1.701024908,85.39197692,86.12808815,0
791,4.012296564,17.50007797,2.119455463,77.98360083,81.47189197,1
954,3.885941818,2.951932787,2.170381588,76.71543444,76.3901718,0
868,2.95293553,5.403450733,2.352221099,76.94919778,83.6082331,1
1111,2.663426333,7.279780022,2.765572075,79.06341373,80.61774241,0
787,2.726190895,5.338586824,2.157541418,73.71055181,85.69417132,1
1023,3.455459964,6.137927078,0.313622083,77.22208991,72.99199683,0
501,2.553048533,7.178855988,1.18626378,75.35303258,81.89175886,1
816,3.824251658,8.525705943,1.609436778,75.52749793,82.15502154,0
672,2.778331808,4.95837802,1.536970457,76.43696218,91.55710081,1
773,2.460934584,6.795179966,1.88106329,82.69447393,82.29440677,0
588,3.608548328,7.239063185,1.724831511,76.99880828,84.51274797,1
1196,4.351317611,5.148092154,1.163194574,77.15319863,83.32467651,1
619,5.672918584,15.73887141,2.052251454,78.39698883,87.00022538,0
741,4.549989748,4.379714854,1.252984607,81.64093372,81.9759681,0
1276,5.007336275,9.779537251,2.899613312,76.28423908,80.88913632,0
454,2.899572165,3.889567418,2.268281176,75.78933526,72.94910794,0
999,2.364709071,6.749469365,2.48020971,78.36534579,69.48090762,1
659,4.283357874,5.22603459,2.592509126,74.82876642,76.76106292,1
1331,1.826870392,4.230269345,4.314894574,82.96232562,76.36677335,1
797,2.165638943,7.816132783,1.897592219,77.85233568,84.48113932,1
710,2.173432764,7.735260311,4.321696154,82.12230597,81.72034864,1
666,2.353205209,5.832254929,3.470845279,76.51880018,83.00752442,1
1088,3.414222578,6.444251194,3.067148242,77.14850979,88.52332903,1
434,2.971033262,4.172026905,2.964831731,76.29937445,84.36747687,0
1093,2.56187634,4.608761134,1.751273245,85.73371847,92.20352461,1
645,3.895740722,9.626817887,1.927221392,77.67557323,75.23685196,1
963,4.32160033,5.149283215,1.446122732,74.91684513,72.88817315,1
583,2.244358439,17.21850414,2.551438491,77.0533837,82.9628953,1
782,4.445862655,11.82785416,1.764578465,75.0979842,71.52624762,1
825,3.236791351,6.319247141,2.436870748,77.04185298,78.61127808,1
628,5.183668617,5.180700353,1.450184295,76.28368246,82.37993991,1
655,4.366834727,10.54843983,2.332204903,74.33336532,67.94566751,1
1303,3.575118514,3.596524481,1.500898337,83.73048508,73.41268137,1
637,2.769608389,5.336278769,1.415656431,76.82012265,80.51980616,0
1176,2.588444974,6.911573869,2.287590478,76.8828968,86.54960536,0
1027,4.199127675,5.85757179,2.573508818,75.8982568,78.7373111,1
668,4.090396756,7.945224672,2.626620834,85.63069021,84.53705063,0
718,3.816325044,1.418438971,1.294164387,83.39567481,70.70295191,1
810,2.281542371,7.933789816,1.620095849,76.761237,76.99615168,0
644,4.198998224,3.757913994,0.834959611,77.777935,73.46205538,0
795,2.473084727,7.742195129,5.650745657,84.20116946,83.8563945,1
619,4.170603036,6.555199239,1.734982525,82.52450996,67.22774353,1
751,2.701031273,7.067197798,4.842036505,75.17239777,74.97662003,1
605,2.93426727,3.356181798,2.858825768,76.57895101,78.94380318,1
446,3.681669089,4.102012461,1.563839994,75.34259707,86.19427253,1
819,4.452668996,6.585620255,1.530981908,77.62596026,78.85774209,0
936,3.066862485,6.491765277,1.817630406,75.9167589,81.89015105,1
836,3.332869704,5.055796595,2.673684458,75.12322941,79.0633971,1
819,2.581045252,5.057439187,2.77613205,79.82852302,74.33527721,1
1027,2.235030907,14.61635051,2.4183949,77.01883421,77.06322455,1
1029,2.528493127,8.954362302,2.716114248,75.95288436,76.62333628,0
1333,3.714286721,4.002140834,4.444453168,77.51585203,71.57119516,0
919,3.166933417,5.558107711,2.225864337,85.17189914,75.30257483,0
619,3.226092079,4.366236559,1.588086875,77.75203813,67.23278103,0
655,3.714818525,5.2731771,5.482187874,74.75097756,79.38787362,1
671,3.891139206,5.835049981,2.966185155,76.96302232,79.22413911,1
396,2.399426756,4.804896005,2.633783714,74.16686141,77.32835525,1
529,1.858454053,4.142636762,1.444948051,76.07728232,75.23980639,1
1128,2.316545023,5.769000234,3.836800274,72.94469931,81.99832656,1
819,2.383461976,6.738287649,3.231114826,77.41499188,78.06126422,1
1286,5.123405337,3.826147648,3.254757157,77.36771884,71.8645535,1
736,2.519718003,4.284839643,1.546389617,77.3728606,77.503126,1
542,1.588731588,5.310262985,2.707719207,76.04683773,71.96902804,1
992,3.195725853,5.913403075,2.480138351,83.20275083,70.50360539,1
541,2.646998223,6.41455442,3.091683872,76.78759337,80.70845613,1
1006,3.439367843,4.931973862,2.306421943,76.85110849,74.74697529,0
687,4.36169897,15.60772454,1.144749824,74.83833466,74.29797963,1
929,4.951865715,6.320757951,2.229820307,84.90180448,81.4868165,1
976,2.246504768,7.987535345,2.663134029,77.31838182,72.75173366,0
669,3.231423539,13.04345005,1.148200098,74.97736383,72.39502615,1
676,2.316128706,3.6409751,0.941178783,84.95014085,76.89579416,0
1112,2.250585041,5.081113924,2.957316404,76.84663615,80.59966846,1
559,1.764649733,4.016317455,1.923192644,77.23676149,69.52001473,0
728,2.81083589,7.224279364,3.354794427,73.94395014,75.72009622,1
775,2.242732969,5.80425717,2.851799665,75.11505542,90.83281852,1
834,1.918167431,6.782092415,1.319241083,74.10541179,86.71160211,1
478,2.25237578,4.230198746,3.340481748,82.82703,69.99937118,1
701,2.797517215,16.86144289,1.872629933,77.95614814,83.4267389,1
627,2.615780979,5.32593631,2.992480677,77.14236098,78.00535487,0
1143,2.979994919,3.989272226,2.608235598,76.3441262,80.91318284,1
776,2.518025261,5.263035167,2.80917521,88.14670965,85.33793457,1
772,3.630924175,11.792247,5.489421799,77.11055337,78.06377932,1
840,3.129240668,7.545361314,1.779439176,76.27820751,83.6589585,1
650,5.842101745,16.24970946,1.307007512,74.32491766,68.44568062,1
558,2.517010348,4.460839184,3.687681202,77.07956871,71.93149311,1
1099,4.001729985,3.065483565,1.238294674,74.91575577,68.70969544,1
398,3.954795199,7.845874012,2.29562002,75.6189815,76.46957583,1
753,3.578621661,7.606723758,1.775049424,74.55376565,77.09686002,1
846,2.703165488,5.992061692,2.223515405,86.4536378,70.94873063,0
1422,3.464017857,8.874556151,0.61158191,75.94738879,78.6222577,1
526,3.973807029,9.999406461,2.58995986,80.12247692,75.68423503,1
2191,3.312476064,4.919263732,3.085756506,77.54326207,83.41860136,0
483,3.919221651,4.986782337,2.086946161,78.02442536,80.10628257,0
1529,5.47161256,12.45347497,1.83237279,75.78208897,90.02121881,1
448,1.809978128,4.913191506,2.723443935,80.99242869,70.57197972,1
1555,3.460693227,3.69879519,1.859251845,78.03791803,74.25281326,0
713,2.54024546,5.546108724,1.872034782,76.83358743,81.57033531,1
1277,2.722358989,5.308491605,1.388460664,81.06719992,73.52550555,0
1034,3.443153316,18.1002843,3.068838069,75.08006477,73.28965203,1
872,3.179623035,8.843361366,5.451210171,76.15801857,86.00959468,0
654,4.771925166,7.04839551,2.149623133,78.9393171,78.27617092,0
853,2.150576285,6.264724374,2.929996462,77.48583441,89.54916725,1
1047,5.275065669,15.14562218,1.589640446,76.46349486,75.62143349,1
1203,4.470516074,3.565659079,2.647119783,81.58893138,78.70266394,0
894,3.590043908,8.50727469,3.156422368,82.33773758,85.59917927,0
927,2.369635484,6.482887515,1.667002039,75.73483549,74.50844646,1
789,2.126320332,3.84848102,1.517935758,77.69795665,81.52004686,1
621,3.763585701,2.190610155,1.904775454,77.45083101,75.71165007,0
634,3.960689877,6.472472233,3.328597529,74.4985932,74.79536457,1
978,2.154908122,4.136235945,1.687718976,78.14530236,89.76875355,0
520,4.233657911,2.376546317,2.775907168,77.68039376,85.78685223,1
599,3.772298298,5.146466658,1.7552684,77.86556213,75.27890902,0
704,3.909456588,7.392878041,2.936018119,78.47332428,79.34654553,1
847,3.374748544,9.370922343,2.138950336,84.58425535,85.77548447,1
358,1.765677946,7.418764176,3.320725477,77.69480209,77.5834181,1
546,2.161954263,7.120910553,2.015363023,76.88387276,86.2061318,1
503,3.812021251,7.087296927,3.133089432,77.31501706,84.94804004,1
609,1.820350162,14.61428839,3.152211363,74.83806713,77.90844079,1
900,0.954732144,7.798803543,3.310321373,78.23934347,72.52950742,1
805,4.475003961,5.125363052,2.84377206,85.5658845,71.04526401,0
457,2.037070132,7.010939815,2.839277318,75.16723597,78.54734123,1
438,4.07609976,7.803149316,4.05469899,83.14103176,80.2904602,1
423,5.572009244,6.776067554,3.131005762,74.77453092,71.4811542,1
585,5.182253566,4.231804428,2.471570943,75.28607082,84.13519358,1
591,3.252792314,5.99829684,1.482092362,76.36099608,74.56754872,1
909,2.935110832,6.597608449,1.323240983,87.02440203,76.93175284,1
845,2.18104482,11.86204856,1.934250871,81.54002727,77.44671026,0
1033,4.768543343,2.365934121,1.786227262,74.12536967,81.00682139,0
596,5.268247431,8.241029388,5.066608364,76.54613037,71.83303518,1
909,3.883079828,4.228336334,1.529198213,86.79716704,87.00710439,0
551,3.302248846,4.996311317,1.425599787,72.94112685,83.68164829,1
707,2.654442948,8.618174893,1.700880301,84.24838025,67.73413179,1
863,4.053618404,6.081539476,2.403303107,76.68209114,73.47751632,1
638,2.885245922,2.938065629,3.77878732,77.10775583,79.03900535,1
929,3.228178525,7.96315974,2.831671243,74.2983705,76.38570016,1
397,2.537987473,6.527305652,2.630740128,74.87329313,85.04511543,1
445,3.552974584,6.22617779,1.810645017,74.70985899,69.68010264,1
989,2.226645501,4.804791108,0.816790656,74.8576506,77.09350566,0
1004,3.400112303,12.69454134,1.665222674,80.05691132,87.99954631,1
795,2.380337334,6.352857884,2.269653212,77.2046674,75.48979836,1
604,2.212106692,6.522291074,1.51547576,83.05821441,74.87554011,0
888,4.130697969,4.226695518,1.400430899,86.4507143,79.51710154,0
671,3.246586689,8.241662775,2.718680145,73.98288971,76.12483448,1
612,4.599077846,9.789928672,2.084225479,75.39880099,81.47261003,0
908,3.033810183,4.897281715,2.225713178,81.6329511,77.37121538,1
852,3.044290073,3.49740726,1.691328707,80.98494127,76.23705043,0
636,4.249654925,6.512192749,2.7189759,75.94779709,63.7567759,1
548,4.439482769,5.39262998,2.276967765,82.66264888,71.09160081,1
1182,2.312036164,6.690483234,2.027576703,78.43698945,76.73468001,0
1151,3.855942786,4.760281966,1.950837876,74.92590006,68.44607226,0
550,0.318334168,5.572440433,3.896050769,78.27655179,82.46730613,1
552,2.083828519,4.682351543,1.419068434,77.65465848,80.84542263,0
821,2.474992278,4.557607218,3.021048458,78.83242513,79.22882156,1
542,1.966875536,6.677564353,1.729225095,75.95127342,80.24641441,1
867,3.624106793,6.110612918,1.550284373,75.5962816,66.17633683,1
659,4.740455687,13.29352218,2.555288347,76.97849027,80.52646031,1
609,4.779777538,7.030671641,2.336047456,75.18646471,78.2887937,1
970,4.49936926,4.543056797,1.087495154,76.70174992,78.63891931,0
755,4.774313363,5.058411094,3.407010447,76.58375732,79.78620659,1
927,3.86046202,7.208917343,2.907968756,76.05538984,84.67469872,0
847,3.094886423,10.82401294,5.551059647,76.22554928,76.33078479,1
700,3.974989842,1.806913633,2.358808029,77.41011349,82.64030874,0
459,3.146506064,4.089665867,1.789648682,78.2090153,82.16619151,0
1435,3.738100274,6.52792512,1.800717529,78.47236571,76.42844541,1
419,2.515130325,4.702305887,2.912659111,78.30775073,81.58262354,1
1066,4.300641595,4.384580287,2.061386065,77.1982819,77.74588995,0
1405,5.336767147,1.358919599,2.593690899,75.62830682,82.16029105,1
595,4.829696006,5.913127965,3.066139109,76.63202578,84.57475052,1
406,3.116807169,11.4274377,1.080629696,76.15677126,76.92228074,1
664,2.482591962,9.226663467,1.88853859,75.01712006,82.62094932,0
698,3.722387521,15.15492515,1.695858616,74.65001299,83.96069734,1
1050,2.608082629,0.283229793,2.231483217,84.85859226,77.63539754,1
452,2.459926011,4.012940826,1.610199664,79.68799566,88.12250328,1
521,3.520562594,4.556221405,1.612136365,76.96322475,83.06992085,1
827,3.980967663,3.315843188,2.730592535,75.58604175,80.22628762,0
587,1.138534879,6.361158511,2.629615175,76.26117455,75.7133558,1
728,2.435206419,7.564489538,2.748947984,76.19988473,66.91214624,0
717,4.602926521,7.164758345,1.55878011,74.96539333,76.59586317,1
708,3.974809524,7.129675059,2.114952682,76.11200002,69.71278748,0
838,4.583028956,9.337592555,2.856452576,76.70743567,71.76176281,1
1021,5.228912013,11.21558772,2.146890599,74.56643196,76.30016366,1
549,3.194731073,7.217278142,2.39668732,80.45508769,70.10514577,1
537,4.477129579,8.435016444,2.336189138,75.45221047,78.58187368,1
805,2.266602917,6.697597147,0.155649761,81.94656804,82.36303583,1
445,2.046397148,5.392147479,1.722989864,76.40511006,80.07437759,1
947,3.619534528,8.496684163,1.955971674,77.95919544,75.45607578,1
1413,4.920442494,6.980386718,1.122287258,82.04750504,79.92755751,1
431,5.297314125,5.920191511,1.703970442,72.60297131,67.31712802,1
717,2.054772554,3.679095167,6.184046161,76.14001625,71.39399557,0
689,4.332525327,5.153173513,1.626273641,74.81805741,82.85703374,0
1727,3.131417882,10.06651319,1.195838473,77.42217605,78.13494824,1
1065,4.023600643,3.405958542,1.854670779,76.75904887,82.98947459,1
439,1.604547553,5.319439303,4.745551722,74.20922187,67.24655588,1
403,3.535621721,1.126809953,2.775530767,77.23479668,76.86974735,1
899,2.939164944,6.03443308,6.481806663,75.16542465,84.79439292,0
980,2.951625571,7.964782315,1.880105499,76.09225092,69.87422762,1
1043,4.532169692,5.603232674,1.424013299,74.85998375,89.82863572,1
442,4.281096346,11.12252614,2.850053263,76.79635587,79.96409187,1
1453,3.835135061,9.4991445,3.039454405,76.53431103,83.2778883,0
1023,4.219199691,5.71499847,3.056070565,74.54246867,71.78460549,1
980,3.534892935,9.049000477,1.02072074,76.79780933,80.01259821,0
1260,3.561749321,4.144269004,2.317797464,87.15366464,88.48608026,0
519,1.80017974,9.973003811,2.475998973,77.70448765,74.41696293,0
474,4.987821452,5.106976274,1.663558499,81.948246,80.24609669,1
1076,2.703888114,11.93303785,1.312618016,76.64469799,82.84182248,0
582,3.77880386,11.42260655,1.754721821,77.17303234,69.08911042,1
463,2.528990995,4.724456508,2.195458657,77.2129157,71.1049122,1
466,5.298166464,6.815532761,1.567105002,85.35320353,87.19484357,1
609,3.208477639,5.92893754,1.914312156,74.94401463,76.54470067,1
1125,2.693775787,6.614140655,3.644887149,76.16738274,81.66777527,0
604,4.500835509,9.27119956,1.819652786,75.87229743,79.83568798,0
469,3.99855817,3.525242354,3.114488962,74.98083912,79.95701444,1
423,2.883314247,4.495737612,1.851351733,76.87652083,79.6979155,1
885,2.410998201,7.308259456,2.566845463,74.39730384,67.07188851,1
674,2.506300456,6.065965305,1.442103782,76.94218761,70.9224086,0
906,3.898433896,7.295918588,2.113603284,87.37075101,90.31362386,1
594,3.786519803,5.179326211,1.807569384,74.7829787,89.38430107,1
1398,3.97481469,6.205066425,1.437079563,77.40207469,81.81031582,0
878,4.158025164,2.537920871,1.050346611,75.83222046,76.73559684,1
1370,3.721434563,16.26800286,2.090557398,86.12592741,81.93219044,0
725,3.531366668,2.637337681,5.449076897,83.62718891,84.72910125,0
451,3.783163393,12.68095674,2.54521239,75.87070961,90.77376003,1
350,2.621163247,7.159934114,5.625829499,75.27911634,70.46150653,1
526,2.386183086,4.444958405,4.479940973,76.9319925,89.97172922,1
1093,3.043491372,4.495615455,1.555230882,76.9616245,81.42624614,0
522,2.554473268,5.25512386,1.910306335,75.86507634,68.37670536,1
758,3.78132162,5.982021308,2.201530635,77.65344894,73.49623441,1
1401,3.177904795,8.542869977,1.088409232,78.63093247,70.93320965,1
650,3.619253334,7.976774668,3.360383757,74.64752117,69.94235844,1
989,4.95909571,6.15308164,2.351431481,74.04451224,71.92061631,1
457,2.339426451,5.731706422,1.706234748,77.51330069,78.59815928,1
875,2.313780096,5.489042458,4.789947083,76.86868342,78.4144947,1
788,2.064161636,5.224555618,3.371907441,77.04868094,77.39159416,0
594,5.060432094,8.276300855,5.451058382,77.33088589,76.26601521,1
688,4.453284959,12.15434602,1.782256366,74.83954723,84.58019369,1
511,2.549306272,10.77899597,1.947068002,85.64278215,67.21973448,0
452,4.009373787,4.259627417,1.897501469,76.25083006,73.86190035,1
424,2.887835039,5.537057488,1.230042261,73.98825288,76.90054579,1
680,1.797852368,8.623660465,2.984248282,75.33103465,73.61780435,1
597,4.118389788,4.902094982,3.314651714,77.4653118,85.08374113,0
1047,4.530694113,6.644509051,4.00811403,74.64210628,72.6282863,1
673,5.206882919,8.830489178,2.864695906,82.61829708,82.63794008,1
1152,3.952010848,4.955447491,1.906075417,76.27192771,73.47915247,0
846,3.430802296,7.839033099,2.303039199,72.52506835,66.96751609,1
721,4.306285554,5.835924076,2.130166781,74.69236689,84.21689781,1
682,3.809118973,4.131017538,1.506432968,77.44150653,84.55555101,0
627,2.942468696,14.30072654,2.969665866,76.78747385,72.9812732,1
459,5.624806813,9.139945617,1.294455,84.81651892,68.02638422,1
762,3.407086649,6.768161239,4.928431815,76.72167169,82.99785172,0
721,3.541263916,5.367468376,2.289658856,76.79268294,78.42414979,1
690,2.356505017,5.017823692,3.246331118,74.47710618,71.95013153,1
1691,2.240753146,6.220240752,1.434275929,76.22249804,73.39136879,0
966,3.057824638,12.69488235,2.902307639,77.89826646,89.19412619,1
971,4.360569125,7.188621772,2.703758954,73.90766701,75.09818632,1
432,2.015636944,5.119330174,1.441362242,76.92380188,76.34503405,1
458,2.028922164,5.916224253,1.031898458,75.71784032,82.42204494,0
448,2.364717216,6.676509799,1.27663165,75.75676624,69.07712321,1
696,5.104752092,4.373626187,1.404111777,75.8777383,78.38695832,0
537,3.721734597,5.380306475,1.468474957,84.66004687,91.68934276,1
732,2.156715459,15.50727555,1.636698948,73.51689741,85.08649442,1
888,3.66120541,8.783024585,1.291559158,76.03169152,71.00604692,0
544,2.559951366,5.951770726,3.501282223,77.81896545,71.39546957,1
811,3.438617961,6.645624094,3.467428388,75.81685496,83.65694558,1
969,2.565516326,6.041939208,1.404719812,74.24645676,67.76386527,1
624,3.539872932,11.82448731,2.018276294,76.39632344,81.96699789,0
688,2.834906393,5.206473296,1.187471301,84.99912977,75.86511118,0
971,2.946072004,5.0351163,3.228570166,75.60645113,75.3112586,0
815,5.031584761,3.471447532,1.126502392,76.85947357,85.25451507,0
746,1.87602595,4.425415383,2.540861912,74.9704534,80.45187173,1
527,2.598679886,6.134264007,1.18394458,74.98414746,76.76746725,0
1138,3.426785364,5.932343666,2.734497903,74.68563718,72.41957456,1
660,4.415198331,5.630526647,2.381681173,77.10941617,67.93465436,1
713,4.238405644,3.568699736,2.347329282,76.48644977,80.16976093,1
457,2.055738082,2.863078622,3.006521145,75.47131253,72.23399224,1
947,1.962536895,5.60677251,1.611898812,73.01227001,77.41306147,0
1031,3.456356571,5.484722608,3.483650117,76.7357348,71.94102778,0
781,2.710783266,6.597656053,2.646784656,76.0738718,80.06364519,1
758,2.769053558,5.139731074,2.761690798,73.57720554,74.78329853,1
1247,3.515129087,12.23229615,1.848246194,76.18557137,76.61463091,0
1245,4.60567004,4.41642848,1.067284431,76.67380566,71.26569587,0
1041,2.737510312,4.110800596,3.033272016,75.5101321,82.18688409,1
1219,4.40613399,5.508710234,0.363747617,76.95474637,75.67761917,1
808,3.960613764,4.504152262,0.969189695,86.93290872,76.27150327,0
587,2.394794642,4.427609188,1.733783082,74.9007413,78.99236122,0
969,2.260964499,4.438013417,1.653837267,77.00047386,85.39416121,1
370,2.109094952,6.410785221,3.180763168,75.54544459,81.42944957,1
552,2.555832792,3.59979091,1.829055543,75.68613637,78.20585759,1
1029,3.564528438,2.199117452,1.248571495,78.1412114,86.34509902,0
551,1.978134228,6.797737121,2.157989723,74.80104036,76.73912472,0
886,3.631693873,1.999349808,2.97656721,76.44019324,75.46375295,0
801,4.57853735,7.479624412,1.497144204,76.60009805,79.81719853,0
960,4.08137439,5.105828564,2.814096094,75.77483934,75.08364277,0
1023,2.75740685,4.436939844,1.426170008,77.96942249,78.12552951,0
391,2.245112407,4.02024695,2.702679021,81.18418818,88.85756979,1
742,2.018657043,6.493834906,1.64008013,77.30946862,78.2296352,0
855,0.072614682,5.103394163,1.492319763,74.85706327,74.3888555,1
823,2.861594855,10.33804364,2.326564024,76.75462997,78.38281107,1
566,2.309044212,5.711440094,2.768085096,75.31536911,80.01388298,1
762,3.629248359,10.39714645,1.836447092,86.75437392,81.04682864,1
783,2.801079103,7.613898076,1.240807314,76.33394051,70.02448517,1
729,3.167796084,4.55387961,1.44805782,76.93889554,77.35616502,0
846,3.586614485,4.694549344,2.683228951,84.81792538,88.38655738,0
792,1.885749282,4.479093828,2.980797228,74.94036524,72.07055572,1
725,2.622080267,3.969105394,0.990310726,74.73800679,73.59309435,1
867,4.710664535,5.052482443,2.036756217,75.52931203,77.85576137,1
737,4.621479399,5.908824889,1.831711407,77.61340829,70.89634298,1
418,2.068984226,8.88915356,3.130559869,75.25964183,69.07170305,1
554,4.275605633,5.459291135,1.319507516,80.68270348,81.22732353,1
779,2.504834223,9.671798198,1.68949398,73.06714633,67.2337506,1
1054,5.131314053,6.665939149,2.091982202,76.05105179,70.21816296,0
549,5.04445553,6.365273411,2.584640126,77.80728744,70.04193912,1
571,2.327885679,10.58046892,2.454941191,76.38655971,74.21500171,1
1122,3.380367116,5.252627596,1.46389222,77.48991131,75.31553049,1
538,2.233323164,4.563895879,1.74202499,81.42111874,82.4970225,1
1016,3.894606883,3.063006809,2.537271773,74.89350401,73.02254502,0
1062,3.79874392,2.663366722,1.654047091,86.16654173,71.58781812,1
952,3.627528646,3.046407693,2.285179851,75.02153098,83.57650269,1
1051,2.818085061,4.895125408,2.387183487,76.60717173,76.88233465,1
896,1.985799999,5.53740515,1.113414447,73.91551754,73.68870585,0
657,2.211393036,3.600484439,1.026445397,75.94474726,71.23846038,1
1327,5.087356467,5.781094109,2.286023079,87.54407157,72.36174151,0
860,2.59920121,5.488111196,2.028029055,75.49162964,80.6445561,0
706,2.26547645,3.707101603,3.310598614,78.38826852,78.11088034,1
484,3.275082053,10.24875055,2.746336666,74.85418997,74.12984563,1
496,2.243801597,4.784863021,3.104228456,77.57007604,77.06107191,1
388,3.684501789,8.415967143,2.699901985,81.18378222,65.50763425,1
414,2.410246243,8.355377607,2.921128412,75.70596569,71.33439058,1
610,3.930743933,11.36624836,3.233960782,73.17646067,69.92176798,1
900,2.291951624,5.169391141,0.944932002,75.77160616,83.92295425,0
1077,5.251763915,9.501511767,3.548356258,77.16880148,83.39734572,1
926,2.973365635,6.369644094,3.727748298,76.12386208,70.28799782,1
791,3.907914835,12.1440663,1.489488924,78.11970603,88.58094607,1
672,3.835846507,7.319906677,2.570622121,78.35855429,72.4959658,0
686,5.002681831,0.218263352,2.434392868,75.98116505,90.38796991,0
735,2.991201622,8.719369322,1.188346307,76.86657871,74.43929558,0
426,3.047438286,3.599101304,1.52674693,78.42654981,82.49320763,0
909,4.003845122,5.538227507,2.286216081,78.41582227,82.01845159,0
550,5.106337489,5.934182957,1.997549407,77.01175064,73.5521676,1
390,2.610845546,4.945466856,0.408571704,76.79275587,70.85070586,1
1152,2.447614705,4.511131831,1.655399485,78.18995497,73.25306703,0
583,5.161965213,6.359111082,3.491923466,80.16648371,74.14374505,1
776,2.022143462,4.724423002,2.831060532,73.15636646,66.83828385,1
1016,3.914921932,10.33120817,4.932663993,76.07334509,71.52268355,1
584,2.215861995,3.888467017,1.874821877,78.57377984,83.37542155,0
1477,2.469250605,6.621739351,1.937979606,74.57577062,86.70833542,0
896,4.535528106,4.032042235,4.307803393,82.64933716,84.63164375,0
481,2.707812448,4.367934611,2.325973632,78.33289885,85.76647667,1
963,4.684175757,18.91680795,3.341104117,73.88435581,68.70290733,1
452,3.069225608,13.78256904,2.531875516,76.46286674,78.845675,1
521,3.012581481,5.250535251,2.184841371,73.52662002,70.71262798,1
767,5.40062626,3.149538797,1.238246784,75.83523765,72.27791971,1
934,2.236613178,8.520663294,3.404996565,79.45628327,84.34351311,0
538,3.056883905,4.530015713,1.639438207,77.52329804,79.72594498,0
856,2.58625689,7.247036201,2.897503971,82.26252096,70.12119978,1
867,2.096600714,7.229304591,1.282747329,84.03213483,79.55630153,1
980,3.945635433,7.720549422,0.107898917,81.84273212,84.4801546,0
983,2.282467587,5.732357486,2.799168289,82.13327336,70.7910947,0
707,2.384502097,5.092421243,3.737263751,84.35259074,92.06448445,0
577,3.669834931,3.357733219,1.79828591,76.49198239,84.91484293,1
922,2.188351288,5.229671878,1.586777027,89.01404418,82.68961878,1
1022,1.792154357,7.351483943,1.4740293,73.58050131,82.00480214,1
458,3.684499638,6.567906481,2.188447392,79.27916786,83.41809637,0
643,2.892042021,10.26129797,2.155845364,75.59641854,71.29537492,1
1302,3.262003069,6.699762167,1.933665665,76.32016244,90.38650321,0
459,4.377456445,4.432131091,1.554051794,75.18598185,66.38036175,1
568,2.769323988,1.236891483,3.385427802,74.96788788,78.80460122,0
571,2.138579606,7.664183201,1.19175893,76.44071775,76.62953413,1
612,2.495154039,7.097784004,3.360113425,75.11818164,71.84602955,1
675,4.849023141,5.04106054,4.549261865,77.86084602,89.33430088,1
525,1.91299319,6.721693975,2.420892755,76.89028388,73.74519453,1
821,2.073947548,3.655093705,1.79631362,77.28454661,72.18150472,0
